p_id,name,price,colour,brand,ratingCount,avg_rating,description,Washable,Dryable,Availabilitystatus
15315208,MANGO Brown Basic Jumpsuit,37.4,Brown,MANGO,22,4.8636,"Brown solid basic jumpsuit has shoulder straps sleeveless The model (height 5'8) is wearing a size S 54% Polyamide &amp, 46% Viscose Rayon Machine wash",yes,no,unavailable
18069260,Levis Women Blue 710 Super Skinny Fit Light Fade Stretchable Jeans,30.2,Blue,Levis,10,4.9,Light shade light fade blue jeans Super skinny fit mid-rise Clean look Stretchable 5 pocket Length: regular Fit: Super Skinny Fit Stretchable The model (height 5'8) is wearing a size 2880% cotton 18% polyester 2% elastane Machine-wash,yes,no,unavailable
16892276,MANGO Women Navy Blue Solid Pure Cotton Denim Skirt,41.6,Navy Blue,MANGO,10,4.9,Navy blue solid denim skirt has a button and zip closure 3 pockets straight hem Comes with a fabric belt 100% cotton Machine-wash The model (height 5'8'') is wearing a size 28,yes,yes,available
17982318,FOREVER 21 Blue Print Crop Top,7.3,Blue,FOREVER 21,11,4.9091,Blue crop regular top Typography print Round neck short regular sleeves Knitted 95% Cotton 5% lycra Machine Wash The model (height 5'8) is wearing a size S,yes,no,available
17465034,H&M Girls Pink & Turquoise Blue 5-Pack Cotton Crop Tops,20.8,Pink,H&M,12,4.9167,Crop tops in soft cotton jersey with a racer back and elasticated hem.95% Cotton 5% Elastane Hand Wash,no,yes,available
13099860,MANGO Blue Solid Cotton Sustainable Basic Jumpsuit with Belt,58.2,Blue,MANGO,14,4.9286,Blue solid Sustainable basic jumpsuit has a shirt collar button closure  long sleeves 6 pockets Comes with a belt Cotton Machine wash The model (height 5'8) is wearing a size S,yes,no,unavailable
15821466,DeFacto Women Black Acrylic Pullover with Embellished Detail,17.7,Black,DeFacto,7,5,Black embellished pullover has a round neck long sleeves straight hem Acrylic 100% The model (height 5'8) is wearing a size S,no,yes,available
15823664,H&M Women Beige Ribbed Polo-Neck Sweater Vest,20.8,Beige,H&M,6,5,Sweater vest in a soft rib knit containing some wool. Relaxed fit with a polo neck and slits in the sides of the hem. Longer at the back.30% Acrylic 64% Polyester 6% Woolmachine wash,yes,yes,unavailable
18533904,Anouk Women Black & White Bandhani Printed Halter Neck Kurta,20.8,Black,Anouk,4,5,"Colour: black and white Bandhani printed Halter neck Sleeveless no sleeves Straight shape with regular style Calf length with straight hem Machine weave regular cotton 100% Cotton Machine wash Size worn by the model: SChest: 32""Height: 5'7""",yes,no,unavailable
16686906,H&M Women Beige Cropped Polo-Neck Jumper,23.9,Beige,H&M,4,5,Cropped jumper in a rib knit containing some wool. Relaxed fit with a polo neck dropped shoulders and long sleeves.64% Polyester 30% Acrylic 6% Wool Machine wash,yes,no,available
18107036,ONLY Green & Pink Abstract Printed Basic Jumpsuit,26,Green,ONLY,7,5,Green and pink abstract printed basic jumpsuit has a shoulder strap sleeveless Viscose rayon Machine wash The model (height 5'8) is wearing a size S,yes,no,unavailable
18283752,FOREVER 21 White & Blue Printed Jumpsuit,27.1,White,FOREVER 21,6,5,"White and blue printed playsuit with waist tie-ups has a v-neck long sleeves 100% Polyester Lining:100% Polyester Machine wash Size worn by the model: SChest: 32""Waist: 25""Hips: 36.5""Height: 5'8""",yes,yes,available
18259676,MANGO Women Off-White & Blue Floral Printed A-Line Midi Skirt,29.1,Off White,MANGO,4,5,"Off-White &amp, blue straight midi skirt Floral printed Calf length Flared hem Concealed zip closure 65% Cotton 33% nylon 2% elastane Machine wash The model (height 5'8"") is wearing a size S",yes,yes,unavailable
15035232,MANGO Women Beige Knitted Solid Parallel Trousers,37.4,Beige,MANGO,6,5,Beige knitted trousers Regular fit High-rise Length: regular Pattern: solid Flat-front with no pleats designelastic waist with adjustable cords Feature: plain 70% acrylic 30% linen Hand wash Fit: Regular Fit The model (height 5'8) is wearing a size 28,no,no,unavailable
16653786,Levis Women Blue 714 Straight Fit High-Rise Light Fade Stretchable Jeans,38.5,Blue,Levis,8,5,"Medium shade light fade blue jeans Straight fit high-rise Clean look Stretchable 5 pocket Length: regular 58% cotton 25% viscose 12% polyester 2% elastane Machine Wash Fit: Straight Fit Stretchable Size worn by the model: 28 Waist: 28""Hips: 38""Height: 5'7""",yes,no,available
16892488,MANGO Women Black High-Rise Zebra Printed Mom Fit Pure Cotton Jeans,39.5,Black,MANGO,3,5,Coloured shade no fade black jeans Mom fit high-rise Clean look Non stretchable Zebra Printed 5 pocket Length: regular Fit: Mom Fit Non Stretchable The model (height 5'8) is wearing a size 28100% Cotton Machine wash,yes,no,unavailable
15315374,MANGO Women White Solid Tailored Jacket,47.8,White,MANGO,8,5,White solid tailored jacket has a spread collar 2 pockets has a snap button closure long sleeves hem with toggle hemline without lining Outer shell: 65% Polyester 30% viscose rayon and 5% elastane Lining fabric: Unlined Machine wash The model (height 5'8) is wearing a size S,yes,no,available
15962308,MANGO Women Green Solid Quilted Jacket,58.2,Green,MANGO,4,5,Green solid quilted jacket has a spread collar 2 pockets has a snap button closure long sleeves curved hemline without lining The model (height 5'8) is wearing a size SComposition: 100% polyester Lining: 100% polyester Filling: 100% polyester Coating: 100% polyurethane Machine-wash,yes,no,available
16124660,MANGO Women Olive Green Hooded Sweatshirt,58.2,Olive,MANGO,6,5,Olive Green Solid sweatshirt has a hooded two pockets long sleeves zip closure straight hem The model (height 5'8) is wearing a size S 52% polyester 41% cotton 7% elastane Machine wash,yes,yes,unavailable
18259438,MANGO Women Beige Checked Straight Fit Pleated Trousers Comes with a Belt,68.6,Beige,MANGO,5,5,Beige woven trousers Straight fit Mid-rise Length: regular Pattern: checked Pleated design Feature: plain 2 pockets Comes with a belt 48% polyester 25% viscose 24% linen 3% elastane Lining: 52% viscose 48% polyester.Belt: 48% polyester 25% viscose 24% linen 3% elastane Machine Wash Fit: Straight Fit The model (height 5'8) is wearing a size 28,yes,no,unavailable
19305208,H&M Women White Cotton Jersey Top,5.2,White,H&M,,,Short fitted top in soft cotton jersey with a deep square neckline short sleeves and contrasting colour trims.95% Cotton 5% Elastane Machine wash,yes,yes,unavailable
18229474,FOREVER 21 Women Light Blue Embroidered Sleeveless Tank Crop Top,6.2,Blue,FOREVER 21,,,"Light Blue crop tank top Typography embroidered Round neck sleeveless no sleeves Knitted 95% Cotton 5% Elastane Machine-wash Size worn by the model: SChest: 33""Height: 5'8""",yes,no,unavailable
18229566,FOREVER 21 Women Red Typography Print Blouson Crop Top,6.2,Red,FOREVER 21,,,Red crop blouson top Typography print Square neck sleeveless no sleeves Knitted Crop length Straight hemline 95% COTTON 5% Spandex single jersey - 180 GSMMachine wash Regualr fit The model (height 5'8) is wearing a size S,yes,no,unavailable
19202098,H&M Women Blue Cotton Vest Top,6.2,Blue,H&M,,,Vest top in soft cotton jersey with narrow shoulder straps.95% Cotton 5% Elastane Machine wash The model (height 5'8'') is wearing size S,yes,yes,unavailable
19202106,H&M+ Ribbed Vest Top,6.2,White,H&M,,,Fitted vest top in soft ribbed cotton jersey with narrow shoulder straps.95% Cotton 5% Elastane Machine wash The model (height 5'8'') is wearing size XL,yes,yes,unavailable
18834976,H&M Women Green Solid Mini Skirts,7.3,Green,H&M,,,Short fitted skirt in soft cotton jersey with a wide elasticated waist. Unlined.95% Cotton 5% Elastane Machine Wash,yes,yes,available
19049054,H&M Turquoise Blue & White Pack of 2 Tube Crop Top,7.3,Turquoise Blue,H&M,,,Turquoise blue and white crop tube top Solid Strapless sleeveless no sleeves Woven 95% Cotton 5% Elastane Machine wash The model (height 5'8) is wearing a size S,yes,no,available
19074168,H&M Women Green Ribbed Cropped Top,7.3,Green,H&M,,,Cropped fitted top in soft ribbed jersey with a round neckline and short sleeves.The model (height 5'8'') is wearing size S 95% Cotton 5% Elastane Machine wash,yes,yes,available
19148528,H&M Girls Purple Flounce-Trimmed Ribbed Top,7.3,Purple,H&M,,,Long-sleeved top in soft ribbed cotton jersey with a narrow trim around the neckline and a flounce at the shoulders.95% Cotton 5% Elastane Machine wash,yes,yes,available
18749832,DeFacto Women Grey Melange Solid Shorts,7.8,Grey Melange,DeFacto,,,Grey melange solid mid-rise regular shorts has 2 pockets elasticated closure Regular Fit The model (height 5'8) is wearing a size 2833% Cotton  2% Viscose 65% Polyester Machine wash,yes,yes,available
18254862,H&M Girls Blue & White Striped Cotton Flared Skirts,8.3,Blue,H&M,,,Blue and white striped A-line knee length skirt gathered detailing has an elasticated waistband with slip on closure and flared hem.Age: 2-4 Y Cotton Blend Machine Wash,yes,no,available
18522646,H&M Women Grey Melange Cropped Turtleneck Top,8.3,Grey Melange,H&M,,,Fitted cropped top in ribbed jersey with a turtle neck and long sleeves.72% Polyester 23% Viscose 5% Elastane Machine Wash The model (height 5'8) is wearing a size S,yes,no,available
19148244,H&M Girls Multicolored Glittery Tulle Skirts,8.3,Multi,H&M,,,Multicolour voluminous skirt in double-layered tulle with a lining. Glittery print on the top layer and a glittery elastic waistband.Polyester 97% Other fibres 3% Machine wash,yes,yes,available
19148506,H&M Women Black Cropped Bandeau Top,8.3,Black,H&M,,,Fitted cropped top in a woven viscose blend. Straight cut at the front with adjustable spaghetti shoulder straps that cross at the back. Unlined.4% Elastane 28% Polyamide 64% Viscose 4% Polyester Machine Wash,yes,yes,available
19176992,H&M Women Green Ribbed Cut-out Top,8.3,Green,H&M,,,Short fitted top in ribbed cotton jersey with a round neckline and short sleeves. Cut-out sections at the waist with a drawstring to create a draped effect.100% Cotton Machine wash,yes,yes,unavailable
19283174,H&M Women Blue Seamless Cropped Sports Top,8.3,Blue,H&M,,,Cropped sleeveless top in textured jersey with a fast-drying function designed to help keep you dry and cool while exercising. Square neckline wide shoulder straps and a ribbed hem. The top is designed with the minimum number of seams for a more comfortable fit and increased mobility.9% Elastane 91% Polyamidemachine wash,yes,no,unavailable
18433000,FOREVER 21 Women Pink Sweatshirt,9.4,Pink,FOREVER 21,,,Pink solid sweatshirt has a high neck na pockets long sleeves zip closure straight hem 100% Cotton The model (height 5'8) is wearing a size S,no,yes,available
18683402,FOREVER 21 Beige V-Neck Knitted Fitted Top,9.4,Beige,FOREVER 21,,,Beige regular top Solid V-neck long regular sleeves Knitted 70% Tencil 30% Cotton Machine Wash The model (height 5'8) is wearing a size S,yes,no,unavailable
18693144,LC Waikiki White Solid Pure Cotton Top,9.4,White,LC Waikiki,,,White regular top Solid Round neck short regular sleeves Woven The model (height 5'8) is wearing a size S 100% Cotton Machine wash,yes,yes,available
16334566,Globus Women Grey & Purple Tie & Dye Tasselled Shrug,10.4,Grey,Globus,,,Grey and purple self design open front regular shrug has long sleeves tasselled detail straight hem Cotton Machine Wash The model (height 5'8) is wearing a size S,yes,no,available
17423996,Anouk Women Sea Green & White Ethnic Motifs Printed Kurta,10.4,Sea Green,Anouk,,,Colour: sea green and white Ethnic motifs printed Round neck Three-quarter regular sleeves Straight shape with regular style Calf length with straight hem Machine weave regular cotton Cotton Machine wash The model (height 5'8) is wearing a size S,yes,yes,available
17764620,FOREVER 21 Women Yellow Printed Longline Shrug,10.4,Yellow,FOREVER 21,,,Yellow printed open front longline shrug has sleeveless asymmetric hem The model (height 5'8) is wearing a size S 100% Chiffon Machine Wash,yes,yes,available
18283766,FOREVER 21 Women Rust Red Velvet Mini Straight Skirt,10.4,Rust,FOREVER 21,,,Rust red solid straight mini skirt with velvet finish has a slip-on closure The model (height 5'8'') is wearing a size 2894% polyester 6% spandex Machine wash,yes,no,unavailable
18730920,FOREVER 21 Women Black Shorts,10.4,Black,FOREVER 21,,,Black solid mid-rise regular shorts has na pockets slip-on closure 95% Nylon/Polyamide 5% Spandex / Elastane Regular Fit The model (height 5'8) is wearing a size 28,no,yes,unavailable
18747132,H&M Women Green Terry Shorts,10.4,Green,H&M,,,Soft terry shorts in a relaxed fit. High waist with covered elastication and discreet pockets in the side seams.The model (height 6') is wearing a size M 48% Cotton 52% Polyester Machine Wash,yes,no,unavailable
18747182,H&M Women Yellow Sweatshirt Shorts,10.4,Yellow,H&M,,,Shorts in lightweight sweatshirt fabric made from a cotton blend. High drawstring waist with covered elastication discreet pockets in the side seams and short slits at the hems.60% Cotton 40% Polyester Machine wash The model (height 5'8'') is wearing size S,yes,no,unavailable
18691434,LC Waikiki Red & White Floral Print Tie-Up Neck Top,11.4,Red,LC Waikiki,,,Red and white regular top Floral print Tie-up neck Long regular sleeves Knitted 97% Viscose and 3% Elastane Machine Wash The model (height 5'8) is wearing a size M,yes,no,available
18749778,DeFacto Women Beige Cotton Linen Solid Shorts,11.4,Beige,DeFacto,,,Beige solid mid-rise regular shorts has 2 pockets drawstring closure Shell Fabric 1 90% Cotton 10% Linen Machine Wash Regular Fit The model (height 5'8) is wearing a size 28,yes,no,available
17946230,FOREVER 21 Cream-Coloured Basic Jumpsuit,12.5,Cream,FOREVER 21,,,Cream-coloured solid basic jumpsuit has a shoulder straps sleeveless pockets The model (height 5'8) is wearing a size S 95% Cotton 5% Spandex Machine wash,yes,no,unavailable
18331088,Anouk Women Rust Brown & Gold-Toned Pure Cotton Floral Printed Kurta,12.5,Rust,Anouk,,,Colour: rust brown and gold-toned Floral printed Boat neck Sleeveless no sleeves Straight shape with regular style Calf length with straight hem Machine weave regular cotton The model (height 5'8) is wearing a size S 100% Cotton Hand wash,yes,yes,available
18409846,FOREVER 21 Women Tan Solid Top,12.5,Tan,FOREVER 21,,,Tan regular top Solid Shoulder straps sleeveless no sleeves Woven 100% Polyester Machine wash The model (height 5'8) is wearing a size S,yes,yes,available
18749938,DeFacto Women Brown Solid Cycling Shorts,12.5,Brown,DeFacto,,,"Brown solid mid-rise cycling sports shorts has slip-on closure 94% polyester 6% elastane Hand-wash Skinny Fit Size worn by the model: SWaist: 24""Hips: 38""Height: 5'8""",no,no,available
14609842,FOREVER 21 Women Green Mid-Rise Regular Shorts,13.5,Green,FOREVER 21,,,Green solid mid-rise regular shorts has 2 pockets drawstring closure Viscose rayon Machine wash Regular Fit The model (height 5'8) is wearing a size 28,yes,yes,unavailable
